"","num","title","content"
"40",50,"너희들 친구는 어느유형이냐?","ESFP로 친구중에 ESTP 단짝 친구 있는데 참 신기하더랑.ESTP특징인지 남 욕을 진짜 안하는듯. 뭐라하지?<U+00A0><U+00A0>욕을 안한다기 보다는 그냥 본인이 남에 의해 ㅈ같음을 겪지 않는 이상 학폭 가해자래 이래도 대체로 음 그렇구나~하고 넘기는듯.할거 다하면서 미루는게 없음. 새벽4시까지 겜하고 과제한다면서 할일 하고 잠드는 새낀 첨봄;<U+00A0><U+00A0>참 독하다랄까...내 멘토이고 놀때는 내가, 공부할때는 걔가 캐리해줘서 단짝친구처럼 지내는 편인데 너희들은 어느유형 애들이랑 친하냥? "
"41",51,"반사 왔어요^^","엣팁은 왜케 잘처먹고 잘자나요? 나보다 더해 아주~ "
"42",54,"여기 글 왤케 없어","?"
"43",55,"성비나 한번 보자","남자 추 "
"44",56,"얘들아 나 돈좀 주면 안되냐 ","시발 망햇어.. 돕고살자아 존나받고싶은디 안줄것같아서 계좌는 안쓴다.. "
"45",57,"시밯","시발"
"46",58,"니네 다들 술빨러갔나","사실 댓글 달기 귀찮은거지?"
"47",60,"Estp 남친","난 esfp나보다 더 친구 많이 만나는 놈 처음 봄구속하면 나가리 될 거 같아서 포기함 ㅠㅠㅅㅂ나도 친구나 만나러 가야지.."
"48",61,"여기가 한달에 한 페이지씩 늘어난다는 갤 맞냐?","리젠율 ㅈ망이다 ㅆㅇㅆ눈팅족샛기덜아"
"49",63,"entp는 어떻게 생각함?","istp이랑 estj도 "
"50",64,"투척","ㅋㅋㅋㅋ "
"51",65,"안녕하세요, MBTI별 설문조사 하러 나왔습니다.",""
"52",66,"estp 남편 가진 istj 인데","         레디백좀 줄서서 구해달라고 부탁하니까미루고 미루다가 귀찮다고 동네 당근마켓에서 5.5에 3개 사서 나하나주고 친구한테 6.5에 두개 팔더라.        "
"53",67,"estp 남편 가진 istj 인데2","         남편 작년에 회사에 이거 입고다님.점심 메뉴 가끔 양말에 박아서 감.....        "
"54",68,"estp 남편 가진 istj 인데3","         고등학교 내내 반장하고 대학교 가서도 섹터장..고시공부 3년했는데 성격상 엉덩이 못붙이고 관둠.그러고 들어간 회사에서 빅마우스 역할 하느라 뭔일만 생기면 사람들이 남편한테 무슨일이냐고 채팅으로 물어봄.4년 살면서 취미 여러번 바뀜구둣방(정장구두 닦음.... 금강제화<U+00A0>5천번대, 7천번대..)피팅샵(골프채 일괄로 싸게파는거 사서 각개로 비싸게 팔거나 채 막대기? 딴걸로 바꿔서 팔고 그럼)치킨집(배틀그라운드....생각보다 이건 오래함)와갤러(와우 클래식 나왔을 때. 근데 이거도 한달하고 관둠)세차장(새차 사서 세차 엄청 함. 이때도 세차용품 사고팔고 사고팔고;;)튜닝(차 튜닝... 핸들 알칸타라로 바꾸기, 앰비언트, 머플러 교체, 프론트립 등... 자잘한거 바꿈)조기축구회(매주 토요일 밤에 풋살하러감)도박사(한달에 한번 친구들 집 돌아가면서 홀덤침)지금 생각나는건 이정도.        "
"55",69,"estp랑 어떻게 친해지닝?","어떻게 친해질수있어?"
"56",71,"MBTI  설문 참여해주세요 여러분","         https://forms.gle/YTWrY5EDvcRgtwqk9나중에 통계나옵니다        "
"57",72,"Estp칭구들 스릴넘치는거 뭐해봤어?","왜 우리가 경험주의자 이기도하고줄겁고 신나는데 스릴넘치면 더 좋자나약간 위험한데 그래서 더 궁금해서 해본거 있냐내주변은 다 범생이들밖에없는것같아서 "
"58",73,"여기 망했나요","글 별로 없을 것 같긴 했는데이 정도일 줄은 몰랐다 ㅋㅋㅋㅋㅋㅋㅋ"
"59",74,"estp들 원래 잠수 잘 타냐","지 꼴릴때만 연락하노"
"60",75,"estp가 현재에 산다는말이 뭔지 몰랐는데","그냥 만날때는 존나 잘놀다가도 안보면 연락 약속잡거나 물어볼거 없으면 연락은 절대 안하는듯 그냥 지금 주어진거 하기 바빠서ㅋㅋ 인간관계가 가벼운것도 이게 한몫하는듯  근데 먼저 연락이 오면 칼답하고 반갑게 대함 웃긴새끼들임  "
"61",77,"심심해서 조사해본 갤러리별 글수 ","1. Infp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 112851 (73.36%)  2. Intp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 11690<U+00A0><U+00A0> (7.60%)  3. Infj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> <U+00A0><U+00A0> 8061<U+00A0><U+00A0> (5.24%)  4. Istp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 6181<U+00A0><U+00A0> (4.02%)  5. Entp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 5644<U+00A0><U+00A0> (3.67%)  6. Intj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 4113<U+00A0><U+00A0> (2.67%)  7. Isfp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 1934<U+00A0><U+00A0> (1.25%)  8. Isfj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 1045<U+00A0><U+00A0> (0.68%)  9. Enfp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 950<U+00A0><U+00A0> (0.62%)  10. Entj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 517<U+00A0><U+00A0> (0.34%)  11. Istj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 271<U+00A0><U+00A0> (0.18%)  12. Enfj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 266<U+00A0><U+00A0> (0.18%)  13. Esfp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 136<U+00A0><U+00A0> (0.09%)  14. Estp<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 75<U+00A0><U+00A0><U+00A0> (0.05%)  15. Esfj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 42<U+00A0><U+00A0><U+00A0> (0.03%)  16. Estj<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> 38 <U+00A0><U+00A0> (0.03%)  7월 19일 13시 20분 기준  엣팁 뒤에서 3등이나되노 ㄷㄷ "
"62",80,"펜팔친구하실분 계신가요..?","저는 ESTJ인데 글쓰는거 좋아해서 손편지 주고받으실분 찾아요.. 성별이랑 나이는 상관없어요.. "
"63",83,"ㅠㅍ","         ㅠㅍ        "
"64",84,"아니 여러분들 빨리 글써줘요","         ㅡㅡ        "
"65",85,"나무위키 타고왔다.","MBTI 귀찮아서 안하다가 ENTP 나왔음나무위키 보다 왔는데 다 나같은 사람들이넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"66",86,"엣팁 갤러리가 있네","니네 진짜 다 술 빨러 나갔냐?"
"67",87,"저만 공감하나요","리더인데 이끄는건 싫어해ㅋㅋ"
"68",88,"ㅋㅋㅋㅏㄴ너ㆍㅇ","내친구 이건데 내가 얘 겁나좋아해서와봤엌ㅋㅋ좋은밤되라 난 entj"
"69",89,"안녕하세요 잇팁인데 엣팁되고싶어여","엣팁이 잇팁이랑 다른점읒 잇팁은 소극적이고 속으로만 생각하는걸 엣팁은 바로 즉시 행동으로 표현한달까? 존나 부럽네"
"70",90,"니네 일반적인 infp말고","ㄹㅇ 내가 infp긴 한데istp 자석이거든?? 약간 건강한 인프피임좀 일상생활할때는 현실적이고 안예민한?? 감성적이고 시쓰고 이런 뼈프피지만친한 친구들은 다 잇팁들이었음개그코드도 잘맞 ㅇㅇ잇팁이 좋아하면 estp너네도 이런 인프피는좋아할수도 있으려나?"
"71",91,"인싸인 사람한테 흥미 있음?","존나 만날때마다 낯가려서 뭐만하면 말도 잘 못하고부끄러워 하는거 너무 티나는데sns보니까 반전으로 친구들이랑 맨날 돌아다니고쾌활해서 인싸로 보이는 사람들 estp한테 흥미 있음?"
"72",93,"나무위키타고들어왔는데 댓글보면 다 내가쓴거같음","신기해 ㅋ"
"73",94,"에니어그램도 믿을만 한가?","아닌가? "
"74",95,"야 여자estp는 뭐하고사냐","술 전자담배 게임 스릴 헬스 이거 5개로 인생돌아가는데 니네는 원동력이 뭐임? "
"75",97,"엣팁은 헬창 남자들이 많은듯","인프제들은 연약한 여자들이 많고 "
"76",99,"당분간 MBTI갤에서 활동하지 마라 거기 갤매 븅신이다","ㅈㄱㄴ"
"77",100,"estp인데 선톡 무슨일 있지 않으면 안함 + 그 외 특징 적어봄","특기 : 잠수타기 길면 한달 게임에 빠져서 잠수타느라 친구가 살아있냐고 전화옴그리고 그다음날 해외여행갔음 그냥 가고싶어서벼락치기 나보다 잘하는 사람 못봄.고등학교때 하루전에 공부해서 국숭세단 대학갔고 거기서도 전공 하루전 벼락치기 해서 학점 4.5 과탑도 찍음.시험기간에 안자고 2일 넘게 깨어있던적 있음 시험이 이틀 연속있을때그리고 흥미 잃으면 까먹어서 이 글쓰고 댓글 볼 가능성이 적을거같음그냥 삘받아서 estp나무위키 타고 온거라자기애 존나 강함 + 자존감 자신감 나를 너무 좋아해서 내가 봐도 나르시스트같음단점마저 좋게 생각함"
"78",101,"ESTP궁합","ISFJ ISTJ 만나봄? 어떰?"
"79",102,"너네도 이러냐?","이성이든 친구든 맘에 들거나 좋아하면<U+00A0>간보는거 없이 맘가는대로 하다가<U+00A0>조금이라도 맘에 안들거나 안맞으면바로 연락안함<U+00A0>성격도 답답한거 존나싫고 돌려말하는거 싫어함"
"80",104,"16 마이너 갤러리 리스트","         ENFJENFPENTJENTPESFJESFPESTJESTPINFJINFPINTJINTPISFJISFPISTJISTP"
"81",106,"ESTP 여친 밈","남자는 왜 없노? "
"82",107,"알콜중독에 섭식장애?있는 estp 있나","성향이e인데 혼술 개좋아하고 회식땐막상 마니안마심집에서혼자 유툽보면서 맥주 들이키고 남친, 단톡방에서 수다떨고 알딸딸하게 잠거의맨날퇴근하고 마시는듯가족들은 맨날마신다고 걱정하는데나도 물론 알콜중독은 안좋다는걸알지만 진짜 문제생기면 언제든지 끊을수 있을거같고 (문제가 안생길거같고)크게 안마셔야되는 동기도 없음. 사고도 안치고 지각도 안하고.또 안좋다는걸 알면서도 폭식하고 단식하고 운동하고를 반복함이것도 딱히 당장 일상에 지장없으니 반복하게됨이게 내 성격성향때문인지 그냥 내 식습관이 문제인건지 모르겟네"
"83",108,"estp 성격 다들 나랑 비슷함?","         estp 남자고일단 생각나는대로 써봄 (단점위주). 절제력, 자제력 없음 -> 주위에서 유혹하면 바로 현혹됨  ( 뭐 도를믿습니다나 다단계 이런건 절대 안넘어가고 , 학원째자 or 술먹자 등등). 충동적 -> 갑자기 사고싶은거 생기면 오늘 바로 사야됨 ( 하고싶은것도 마찬가지). 작심삼일 ( 짧게는 작심 0일이고, 길게는 몇달도 가는데, 제일 중요한건 끝까지는 못감). 자기주관 뚜렷 ( 전문가나 누가 말해도 내가 아닌거 같으면 절대 안믿음 , 친구한테 성향적으로 영향을 받기보다는 영향을 주는 스타일 ) . 완벽주의 ( 너무 완벽하게 하려해서 시작조차 못할때 많음. 혹은 시작하고 얼마안가서 지치고 포기함 ). 술자리 좋아하고, 그런 자리가면 다른사람들 기 빨아서 나는 충전된 느낌. 친하거나 편한애들한텐 맨날 내가 먼저 놀자고함. ( 상대방 입장에선 귀찮을정도로 자주 그럼, 별로 안친한 사람이 나한테 놀자하면 그건 내가 귀찮음 ). 당일 약속 좋아함.  ( 그날 갑자기 놀고싶어져서 그날 바로 약속잡아야됨. 만약 친구가 다음에 만나자하면 '그땐 내가 안놀고 싶어할거 같은데' 라고 속으로 생각). 관심 어느 정도 받는건 좋아하는데, 지나치게 받는건 안좋아함 = 적당한 관종. 가끔 마음 잘맞는 친구 생기면 신나서 사소한거까지 다 말함 ( 만나서 얘기하거나, 카톡같은거로 얘기하는 것만으로도 충전되는 느낌 ). 한번 흥분해서 화내거나 빵 터트리더라도 바로 안정을 잘취함. 나는 선을 엄청 잘지킨다고 생각하는데, 가끔씩 선넘어서 다른 사람 상처줌 ( 장난치다 나도 모르게 그런거 같은데, 오래 알고 지낸 여사친 같은경우 한번씩은 장난치다 울린듯 ) --> 생각나는대로 계속 업뎃중인데, 다들 나랑 얼마나 비슷함?<U+00A0><U+00A0> <U+00A0> (너무 뻔하게 estp특징같은건 일부러 안적었음)        "
"84",109,"엣팁 여자인데 우리가 젤 쎄고잘난거같지않움?","나는 애니어 8번임애니어마다 다 다른듯 같은 유형인데나보다 어정쩡하게 쎄면 기 죽도록 팍 눌러버리거싶고진짜 제대로 쎄고 멋있으면 존경하게됨 (=잘없음) 살면서 1-2명글고 EXFX애들 귀찮고동족 ESTP 남자 싫음 감히..? 이런 생각이 들지않음?친구로선 ㄱㅊ은데 연애상대로는 아가리 쥰나터는게마음에 안듬우린 고분고분하고 말 잘듣는 사람을 만나야혀남자도 마찬가지"
"85",110,"하루종일 아무것도 하지 않고","침대에만 누워서 폰만 들여다보면 ㅈㄴ 무기력해지지 않음? 오늘 아무것도 한것도 없고 걍 그런생각 들면 기분 개잡치지 않냐 나만 그런가"
"86",113,"동족부를때 우리애들 이라는 말이 좋음ㅋㅋㅋ","다른유형들은 분신이니 친구니 그러는데우리애들 이러면 좋음ㅋㅋㅋㅋㅋ먼가 대장같아서 느그들도 그래써라엣팁보면 우리애들 이라고 ㅋㅋㅋㅋㅋ하고 ㅋㅋㅋㅋ"
"87",114,"내 베프하고 남친 유형 이건데 니들은 뭐야","베프 ISFP12년째 싸움없이 잘지내고서로 오해하거나 삐지는일 없음연락 2주간 안하다가 다시해도 어색한거 없고한달만에 만나서 놀아도 사이좋음남친 ISTJ6년 사귀고 4년째 같이 사는중인데아직도 서로 매우 좋아하고 잘지냄 남친은 되게 노잼성격인데 나 하는짓거리보고 맨날 재밌어함니들 베프나 남친 여친 유형뭐냐"
"88",115,"애니어 엣팁7번하고 8번 차이가 머냐?","둘다 부번호는 7-8이랑 8-7일테고엣팁7번8번 젤 큰 차이점이 뭐임?"
"89",116,"여기 갤 사람 없을수밖에 없는게","한국인의 6프로밖에안된다네 근데 그런 특이한 유형인 내 자신이 좋지않냐 "
"90",117,"내가 본 estp들도 잠을 안 자던데","니네 왜 안 자냐? 언제 잠?"
"91",118,"밑에 애니어그램? 있길래 첨봐서 해봤는데","여지없네"
"92",120,"남자 엣팁들한테 질문","너네 데이트 할때 여자한테 돈 반반내자 이렇게 거리낌없이 말할수있음?(오래사귄사이 제외하고 썸이거나 사귀는 극초반)"
"93",121,"엣팁인데 이거 공감됨?","관심 받을 일 생기면 하루종일 흐뭇함 생각나고 기분좋음내가 하는 말 친구들 사이에서 유행됨 걍 의미없는 말 있잖아술약속 잡을 때 나만 항상 먼저 연락해서 좀 서운함주말에 오는 카톡 답장하기 귀찮아서 밤에 몰아서 답장함"
"94",123,"너희 ENFP랑 잘맞음?","나 ㄹㅇ 인생친구 만난것같아서 요즘 재밌음"
"95",124,"estp 시험 공부 특징","         (중간고사 한달전)시험 3주전쯤에 공부 시작하면 평균 100점은 나오겠네?이번에 전교 1등하고 다 깜짝 놀래켜야지 ㅋㅋ(중간고사 3주전)2주남기고 공부해도 되겠지?2주전부터 시작해도 95점정돈 받겠네 ㅋㅋ(중간고사 2주전)아 공부하기 ㅈㄴ싫네..시간 많은데 걍 일주일 전부터 시작하고 90점 정도만 맞자(일주일 전)아직 시간 많잖아?하루만.. 하루만 더놀고 내일부터 공부 하자(시험 3일전)아 ㅈ됐다!!!!이젠 미룰 시간도없네???ㅅㅂ ---> 이때부터 공부 ㅈㄴ하고 성적 괜찮게 받음-------------------------------------------------------------------시험 기간마다 이 패턴 반복        "
"96",125,"나무위키보고 들옴ㅋㅅㅋ","estp 여잔데 걍 내 성격 사이코같음 다들 인정하는거지?"
"97",126,"ESTP 성향인데 안맞는사람은 때려죽어도 안맞음","         위계질서 중요하고 수직적 인간관계를 가질려는 꼰대마인드들하고 항상 부딪침어딜가더라도 부딪쳐서 회사에서 꼰대 상사만나면 피티기게 전쟁함꼭 그런 상사만나면 그 상사는 뒤에서 정치질 시전사장님은 뒤로 내편 다들어줌하도 갈등 골이 깊어서 누가 나가야될 상황이었는데그 상사가 짤림동호회 생활이나 일반 선후배사이에서도 꼭 꼰대마인드 심한 선배나 형만나면끝이 안좋음여기서도 꼭 정치질 하는부류가 있는데참다참다 형동생 하지말고 뜨자면서반말로 쌍욕 갈기는경우가 1~2년에 한번씩 생김그 유형이 무슨유형인지 모르겠는데항상 나랑 부딪침그유형특징나이중요시하는 꼰대마인드(동생하고는 무조건 수직적관계)내로남불 심함앞에서 싫은소리 못하는스타일(겉과속다름)정의로운척 하기좋아하는사람원칙주의자 (일의 효율이 떨어지더라도 원칙중시)술담배여자(유흥을 싫어하는스타일) - 회식때 밥만먹고 집에가는스타일저런성향이 뭐가 있지? mbti중에         "
"98",127,"지각 존나 하는 사람없냐?","지각좀 고쳐야되는데 개병신같네 "
"99",128,"팩트) MBTI 이딴 좆구라검사 한다는 자체가 개병신찐따","반박못하죠 "
"100",129,"estp 성격 고치고싶다 ㅈ같네","         estp 성격다른건 다 마음에 드는데줫나 충동적이라 끈기 없는거 없애고싶음뭔가 하고싶은 목표생기면 첨에만 의욕적으로 하고갑자기 하기싫어져서 접어버리는데내가 이것만 아니었어도 이미 목표 몇개 이루고 ㅆㅅㅌㅊ 인생으로 살았겠지최소한 마지막 성향이<U+00A0>p가아니라 j만 됐었어도 가능한거 아니냐?진짜 독서실에 공부하다가도 갑자기 다른거 하고싶은 생각들면바로 그쪽으로 가버림분명 10초전까진 공부할만하네 ~ 이런생각 갖다가도 홀린듯이 하고싶은거 생기면 바로 다른거 해버림혹시 estp 중에 성격고치고끈기 있는애좀 있냐?있으면 조언좀해주라 어케 고치냐? 진짜 ㅈ같다        "
"101",130,"친구 너무 불러내는것도 좋지는 않음","         내가 이런식으로 젤 친한 친구한테 손절 2번 당하고 성격 고쳤다나는 같이 있으면 편하고 안정감 느끼니까 진짜 맨~~~ 날 불러내고나오기 귀찮다해도 제발 나오라고 엄청 꼬시면서 겨우불러냈는데(만나도 같이 할건 없음. 어렸을때라 돈있으면 술마시고 없으면 담배피면서 노가리나 까고)내가 불러낸거라 돈도 내가 거의 다쓰고 그런식이라도난 좋았고, 내 친구도 내가 돈내는거니까 괜찮을거라 생각했었는데걔네는 내가 혼자 있는거 방해하는게 엄청 싫었었나봄이런식으로 1~2년 괴롭?히면 상대방이 나 손절한다.첨에는 다른 친구한테 내가 불러낸친구가 나 엄청 귀찮아서 싫어한단 소리듣고 충격 먹었었었는데듣자마자 그자리에서 인정하고 그럴수도 있다고 생각하긴 했었음물론 지금은 많이 고치고, 상대방이 싫다하면 귀찮게 안함 (사회화)        "
"102",131,"estp는 뒤에 A인지 T인지가 젤 중요한듯","         ESTP-A인경우 ESTP 성격이랑 맞아서 진짜 ESTP 그자체가 됨T인경우는 여러모로 피곤해짐<U+00A0>외적으론 당당해 보이고 ESTP인것처럼 보이지만, 뒤 돌아서면 혼자서는 생각도 많이하고 상처도 잘받고<U+00A0>        "
"103",133,"Estp인 내가 좋은 이유","관종이지만 타인한테 관심없음. 경쟁사회에서 비교당하면서 쉽게 우울해지다가도 금방 회복됨. 내가 가진 장점이 너무 많이 보여서ㅋㅋㅋㅋ공감능력이 떨어지니까 주변사람한테 안좋은 평가 받을 수 있는거 인정. 근데 어느정도 받아칠수있는 능력 생기고 부터는 공감능력 과해서 감정 널뛰기 뛰는애들보다는 낫다고 생각들고 가끔은 너무 차가운 내가 무섭지만 그것도 중요한 결정 할때 매우 도움되기때문에 그런 내가 꽤나 맘에듬계획과 인내 부족할때 있지만 그것도 단타로 치고빠지는 프로젝트성에서는 엄청 강하고, 인내보다는 경쟁, 목표의식 세워두는 등환경만 조절 잘해주면 이 세상 살아가기 낫밷"
"104",135,"estp가 원래 이렇게 많았었음?","         초 중 고 mbti 인구 조사 라는데고등학생 같은경우 표본 4500명 정도.estp 엄청<U+00A0>희귀한 유형인줄 알았는데 젤<U+00A0>많은편이었네<U+00A0>아니면 나이들면서 estp에서 변하는건가??링크<U+00A0>https://cafe.naver.com/mbticafe/268185        "
"105",136,"이성격인데 23살까지 모솔아다=자살하셈","일단 나부터 "
"106",137,"애들아 질문있어","유투브 보기 vs 여친이랑 카톡하기 나 ㅈㄴ 닥전인데 나만 그러냐 카톡 ㅈㄴ 귀찮음 만든놈 개 패고싶은데"
"107",138,"나만 intp애들 이해 안가냐","Intp 유형특징이 ㅈㄴ갑자기 궁금해서 방금 보고왔는데 넘 이해안감 나만 그러냐"
"108",139,"너희한테 의지하는 애들 어떰","딱히 별거 하지는 않았는데 여러 사람 만날 때상대방이 너희 존재 자체에 안심을 해서마음속으로 의지하느라 시선 고정집중물론 딱히 말은 없고 뭐해달라 찡찡 이런게 아니라주로 주변에 조용히 맴돌고 너네 하는 말 들어주는 사람"
"109",140,"estp 스킨쉽 좋아함?","애인이 (없으면 있다 치고)막 자꾸 껴안고 손잡고팔짱끼고 스킨쉽 좋아한다고 가정해봐엣팁 자체가 스킨쉽 좋아하긴 하나??"
"110",141,"estp는 차분한면도 많아?","좋아하는 사람이 estp인데 좀 차분해보였는데 의외로 엣팁이더라구"
"111",142,"Estp 썸남 공략법","걍 무조건 직진하셈말 돌려하는거 ㅈㄴ 싫음 직진으로 쇼부차면 엣팁들은 귀찮은거 싫어해서 더 좋아함"
"112",143,"estp은 좋아하는 사람 생기면 무슨행동함?","ㅈㄱㄴ얘가 좋다 신경쓰인다 귀엽다 이러면 어떤 행동함? 엣팁 존나 미지의 생명체다 뭔 정보가 이렇게 적냐"
"113",144,"첨보는 애랑 30분안에 친해지기 쌉가능??","난 몰르는 애랑도 ㄱㄴ빨리 친해짐 늬들도 그러니?"
"114",145,"니들 주변에 estp 많냐?","나도 거의 못봤는데 있어도 구라같음 ㅋㅋㅋㅋㅋㅋㅋㅋ 전혀 그런 성격이 아닌데"
"115",146,"난 estp가 나쁘다 생각ㅎㅏ지 않아","우리만 동떨어져 있냐 ㅋㅋ ㅋㅋㅋ"
"116",147,"안데이트 vs 밖데이트","전자( 집이나 룸카페나 그냥 카페, 술집 에 앉아서 도란도란 얘기하거나 룸카페안에 누워서 안은 채로 폰하면서 수다 떨거나 등등 하고 집가기vs후자( 밥 사먹고 카페뿐 아니라 영화, 방탈출, 쇼핑 등등도 하고집가기+ 오늘은 어디서 뭐먹고 뭐하자 코스짜고 만남vs 우선 만나고나서 길거리 돌아다니면서 뭐할지 정함"
"117",150,"Estp식으로 싫어하는 애 조지는 법","뭐가 있니 "
"118",151,"너네 공감안되는 이야기 받아치냐","만난애가 공감안되는 얘기 계속하면왜? 왜그래? 아닌데? 하면서 받아침???"
"119",154,"오늘 엣팁갤 뭔날이었음?","?"
