"","num","title","content"
"24",39,"엔프피 필터링 막는법 본인생각!(까다로움주의)","진짜 엔프피인 본인이 좋아하는 요구사항만 싹다 적은거라 까다로워 보일 수도 있음 !!! 모든엔프피가 적용될 지는 미지수 !!! 어느정도 가까워져서 진지한 대화가 가능할때 난 항상 너 편이다를 은연중에 심어줘야 하는 거 같음 오래만나도 내가 불편함없이 장난치고 다 보여주는 관계들 보면 만난 기간과 관계없이 나에대한 신뢰를 엄청 뿜어준 사람임 물론 나도 나 좋아하는 사람들만 챙기는 성격이라 나 좋고 믿는다는데 더 퍼주지 튕기거나 그러지 않음 물론 첨본사람이<U+00A0> 퍼주면서 저러면 누구든 무섭겠지 ㅎㅎ;; -@@@- 여기서부턴 그냥 엔프피인 나 특성 그리고 감정을 대화로 해줘야함 E인 주제에 은근히 찐따력 높아서 눈치 오지게보고 남의 감정에 영향 잘받음 근데 결정력 좆도없어서 눈치스트레스만 보고 이니시 못염 생각이 많은데서 유래되는 거 같움 이거 감정을 대화로 해줘야한다는게 무슨말이냐면 삐져서 대화 거부한다던지 꿍한 분위기 만든다던지 이런게 아니라 차라리 직설적으로  ~~~한 점 때문에 나는 기분이 상해있어 라고 해주면 자기 생각을 얘기할 거임 분명 그리고 기분 나쁘게한게 맞다면 인정하고 사과를 할거고 약간 이상한 고집이 있을 수도 있는데 그게 자신한테 피해가 되지 않는다면 그냥 웃어 넘겨줘야하는데 그걸 고치려고하면 서로 피곤해질듯 근데 만약 이상한 고집이 서로의 관계에 악영향을 끼친다면 말을하고 안고쳐지면 엔프피인 나이지만 관계를 끊거나 옅게 하는것도 추천함 왜냐하면 상대방도 스트레스일꺼고 그걸 고치든 못고치든 나는 내 내면에서 엄청 고민 시뮬 스트레스 받을테니깐 좋은관계가 못될듯 그리고 엔프피의 개소리나 즉흥적 제안을 아예 차단하거나 비웃거나 무시하는 표현은 삼가는게 좋을 거 같음 이게 아예 호응하고 좋은말만 해주라는게 아니라 엔프피 본인도 자기가 막던진다는 걸 알면서 막 던질 때가 있음 근데 상대방측에서 진지하게 태클을 걸면 확 시무룩해지면서 아니 누군 그런게 개소리인줄 몰라서 그러나 그냥 재밌으라고 한소리지... 이런 마음이 생김 그니깐 걍 뭣도아닌 개소리다 싶으면 진짜 웃기네ㅋㅋㅋ 정도로 넘어가면 될듯 진지한 태클 훈수보단 여튼 거의 내 사용법 불만편 이네 ㄹㅇ 이거 읽고 모른척 나한테 대쉬하는 여자있으면 바로 결혼할듯 홀까닥 넘어가서 "
"25",40,"아 약속 파토났다ㅋㅋㅋ","         근데 기분이 좋음놀러나가도 재밌는데 안나가도 재밌음        "
"26",42,"나는 약속 파토나면 자존감 팍깎임","그냥    바쁘니깐... 그려러니 하는 마음과 질투? 비스무리한 감정이 올라옴 나보다 더 중요한 게 있어?! 이러 "
"27",45,"빙고왜지웠어?","다시쓰려나 "
"28",49,"안녕 친구들","여기 전부 나같은 사람만 있음? "
"29",50,"서먹해졌던 친구가 다시 연락왔는데","어떻게 대하면 좋을까?  비유하자면 약간 전여친 전남친 비스무리한거라고 생각하는데  그 친구가 어떤일에 대해 짜증을냈고 나도 실망을해서  나도 그 이후로 없는사람 취급을하고 연락을 안했거든  근데 1년만에 연락이왔음 잘지내냐는 식으로  나는 유치하게 틱틱대는건 싫었고 그냥 어 그래 넌 뭐하냐  이런식으로 대화를 하다가 한 두번 만났음  나는 걔가 지났던 우리 일에 대해 먼저 얘기할 줄 알았는데  그 일이 있기 전 우리처럼 그냥 태연하게 놀고 지내더라고  물론 예전보다는 조심스러움 내 눈치를 보는거같고  근데 나는 얘를 보면 감정이 두가지임  진짜 잘지냈던 때랑 당황스러웠을 때  그래서 나는 이걸 풀고싶거든? 나한테 무조건 사과해라 이게 아니라  당시에 너는 어땠고 왜그랬는지 나는 이랬다  이런식으로  이걸 안 풀고 무시하고 관계를 유지했다간 정말 불편하고 나는  얘가 언제 또 그러지 않을거란 보장이 없잖아  그래서 내가 먼저 끄내고 물어볼려는데  엠붕이들은 어떻게 생각해? 거기서도 걔가 당당하게 뭘 그거갖고 그러냐 하면  나는 얘가 좋지만 그 좋은면을 무시해가면서 멀리하려고  말하고 보니깐 진짜 무슨 전여친전남친같네  그냥 주딱이랑 너희의 의견도 듣고싶어서 "
"30",51,"히히 다들 취미있음?","나는 공연보는거 좋아하는데 돈 존나많이들어서다른 거 해볼까 생각중엔프피칭구들 취미로 뭐함"
"31",55,"헐 나도 엠갤에서 도망침 ㅋㅋ","ㅋㅋ아늑해~~ "
"32",59,"안녕!","저기는 왜저런다냐 "
"33",60,"엠붕이 입갤","ㅎㅇㅎㅇ "
"34",61,"갤주야 정신차려라","노갤에서 여기 좌표찍음 "
"35",62,"엠갤 터졌네 ㅅㅂ","그쪽 완장은 대체 뭐하는지....  "
"36",64,"내향적이지만 활동적이야","사실 버스비 아까워서 알바갈때 걸어감 편도 40분거리 "
"37",65,"피난온 김에 추천받았던 강점테스트 결과 들고옴",""
"38",66,"엠갤에서 피난옴","시.발 존나 빡치네 "
"39",67,"아늑한 우리집갤에 ㄷㄷㄷㄷㄷ","손님이엄청옴 ㄷㄷㄷㄷ "
"40",68,"아그래서 내 소개남 엠비티아이뭐같냐고","ㅠㅠ시발 개빡쳐 ㅠㅠ ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ잦같은 일베충들"
"41",69,"쟤네들 인프피갤도 괴롭히러 왔어","         반가어 엔프피들..        "
"42",70,"여기로 왔다...","얘 진짜 너무해... "
"43",71,"자기 전에 음악 추천하고 간다","https://youtu.be/S8bQtknSNW0 "
"44",72,"나 우투부 보고올게","다들 재밌는글 많이써놔줘 "
"45",73,"앞으루 여기서 활동하자"," - dc official App"
"46",74,"아늑하다","https://m.dcinside.com/board/mbti/22916이 밈 너무 웃겨서 가져옴엔프피인듯 ㅋㅋ"
"47",75,"내 소개남 화장실 갓을 때 올린 거엿는데","https://m.dcinside.com/board/mbti/23321?page=5시.발일베충새끼들때문에 ㄱ-인티제엿음좋겟당 ㅎㅎ"
"48",76,"갤왜저렇게됨??","ㅋㅋㅋㅋㅋ 뭔데 "
"49",77,"전에 철갤도 이렇게 털렸네ㅡㅡ ","뭐하는 놈들이지 "
"50",78,"매니저 최고","글리제 짱 인프제 짱임 ㅎㅎ"
"51",80,"고닉 들고 왔다","INFP임 "
"52",82,"밑에 고닉 shangus 뭐노 ㅋㅋㅋ","대놓고 노갤 스파이인데 ㅋㅋㅋ  "
"53",83,"고닉만들었어","ㅎㅎ "
"54",85,"안녕","         난 몇차례 댓글이나 글로 썼지만 엠갤 금세 망할 줄 짐작하고 있었어주관적인 근거는완장이 없는 게 가장 커 각종 분탕, 분란을 막을 시스템이 아예 없어 그냥 눈치껏 지금까지 버텨온 게 대단한 거야 고잉메리호 처럼...그리고 일베, 페미, 찐따 무리가 보였어원래 건강한 갤일수록 이런 애들이 일코를 해야하는데오히려 점점 더 자신들을 드러내고 있더라얘넨 한 명 한 명이 장작이라보통 다른 애들이 무시를 해도자기들끼리 치고박고 불타버려서 완장질만이 답인데..그리고 커뮤니티라는 게 아무리 디씨라도자기 마음대로 쓰기보단 눈치를 보고 자제할 줄 알아야더 건강하게 돌아간단 말야그런데 눈치볼 줄 모르는 애들,자기할 말만 하기 바쁜 애들이 모여서 터질 일만 남았었지 뻔했어그리고 엠갤은 앞으로 언제든 터질 수 있어내가 알기로 야짤을 올리고 그걸 신고하면그 마갤은 디씨 알바에 의해 터진다고 해저긴 누가 야짤을 올려도 삭제할 사람이 없으니마음만 먹으면 혼자서도 없앨 수 있을 거야엠갤의 회복... 같은 건 기대하지 않는 편이 좋고차라리 믿을만한 사람 완장으로 데려다가한글 ""엠비티아이"" 갤러리라던지 ""마이어스-브릭스"" 갤러리라던지새로 파는 게 훨씬 좋을 거라고 생각해졸립따,.,ps) 못된 애들이 올리는 글 중에 할카스라는 게 있어ㅎㅋㅅ라고도 하고 되게 보기 안 좋아비위 약한 친구들은 미리미리 조심해..ㅠ        "
"55",86,"뭐야 여기 되게 다락방같은 공간이었는데","대피소됐네그래 뭐 이렇게 된거 열씨미 놀자 얘들아<U+25DF>( ˘ ³˘)<U+25DE> ♡"
"56",87,"앰갤은 털릴만했지","완장이 없으니 마이너 갤러리인데도 방어력이 너무 낮음  "
"57",88,"성격유형보고 신기해서 어제 왔는데 하루만에 터짐ㅋㅋ","왜 하라는 MBTI이야기는 안하고  "
"58",89,"여기가 그나마 마갤중에선 젤 활발한 곳인가??","인티제 입개르..."
"59",90,"만약 갤을 새로 파면 ","접근성이 너무 떨어질 거 같은데  "
"60",91,"근데 엠헬에 이주하는건 어떻냐","그래도 거긴 암덩어리는 없잖아 "
"61",92,"이거 좆된거냐 ","설명이랑 내 성격이 맞기는 한데  읽어보니 뭔가 영 아니다 싶음  돌려말하면 힙스터 찐따라는 거 아닌가 "
"62",94,"엠헬이랑 디시 둘 다 하는 갤러 있어?","나야 ㅎㅇ"
"63",95,"온김에 엔프피한테 한마디씩 하고가","하고싶은말질문기타등등"
"64",96,"여기가 식물갤 다음으로 클린한 갤러리네","공기 좋다"
"65",98,"잇팁은 보통 애니어그램 뭐나와?","난3W2나오던데 "
"66",99,"isfp들도 귀여워","귀여운데 호구 취급당하는 거 불쌍 그래도 인기는 좋더라"
"67",100,"성격유형 마이너 갤러리 만들까","어떰? "
"68",101,"이렇게 하면 될라나....","백자제한 걸려서 이렇게 적음 "
"69",102,"여긴 주딱 활동함?","         웅웅?        "
"70",103,"무슨 유형 같아?","재미로 그냥"
"71",104,"이런 말하긴 미안한데 ","솔직히 이름이 shangus인데 이시점에 대피 갤러리 만들겠다는건 너무 수상한데 "
"72",105,"너희들 enfp이랑 entj 햇깔린 적 있어?","주변 entj가 진짜 친절하고 사람들에게 관심도 많고 웃음도 많은 애여서 enfp인줄 알았는데 답답할때나 주변 상황 정리안될 때 나서서 정렬하는 거 진짜 멋있더라처음에 얘가 나 많이 귀여워해서 친해질 수도 있었는데 내가 너무 무뚝뚝하게 있어서 멀어져서 아쉽다"
"73",107,"MBTI갤 정상화 되긴 할거임...","노무현 갤러리 애들 원래 저렇게 침략하고 다니는데 "
"74",108,"오늘 있던 일","고닉 몇 명이 여혐글 씀 "
"75",109,"잇팁들이 좀 반골성향이 강한가?","뭔가 그런것같아 "
"76",110,"안녕 나 고닉팠어","은근 밴댕이 소갈딱지인 istp임 "
"77",111,"성욕을 줄이고 싶어","좋아하는 사람이 있는데 자꾸 야한 생각이 나고 ㅈㅇ를 하고 싶어담배포는 사람들이 왜 중독에서 못 벗어나는지 알겠더라고어떻게 줄이지..."
"78",112,"인팁들 읽어볼만한 글1 (장문주의)","https://blog.naver.com/ww31ni/221499364474"
"79",113,"너네는 짝사랑 할 때 어떰?","너무 힘들다 ㅜㅜ"
"80",114,"인팁들 읽어볼만한 글2","[출처] MBTI 성격유형 검사 그리고 INTP에 관해|작성자 EDS"
"81",115,"아이디 팟는데 비고정닉은 뭐야??","띠용"
"82",116,"나 현실에서 잇팁 만나고 싶어","한국에서 막 희귀한 유형은 아니지않나..  "
"83",117,"딴 잇팁들 연애사 한번 들어보고싶음","내가 그냥 연애할때마다 이상했던건지 "
"84",120,"자존감테스트"," - dc official App"
"85",122,"역시 인팁 인프피 찐따들을 챙겨주는건 엔프피밖에 없네 ㅜㅜ","이 호구새끼들아 ㅡㅡ그러다 칼침맞어. "
"86",128,"갤주님 일 잘하시네","화이팅 "
"87",135,"이럴수가","갑자기 두페이지가 늘다니 "
"88",136,"고맙다고 해야되냐","엠갤 좆노잼돼서 이제 잠 잘잘듯잘 자 얘들아 수고 많았다"
"89",137,"엔프피는 애교 많냐?","나는 애교 종범인데ㅠㅠ"
"90",140,"엠겔에서 자료만 추려서 가져오고 싶은데","개념글 수가 너무 많다.... "
"91",141,"다들 기상~~","난 밥먹고 공부할준비 재수하는 사람있나? "
"92",143,"바야흐로 철권통치의 시대..","                 "
"93",144,"엔프피들 고맙다야","엠겔 털린 거 보고 개빡쳐하다가 여기옴 따뜻하게 맞이해줘서 고맙다ㅠ공기 청정하네"
"94",145,"하와와 투잡하는 여고생쟝도 왔어요 ☆ ","여고생쟝은 오늘 일하고 내일은 새벽버스타고 학겨가요 ㅜㅜ "
"95",146,"여기가 피난소인가요","노노타령 개지겹누 "
"96",151,"코로나에 대처하는 인팁 1인","         감기는 바이러스가 묻은 손이 주된 감염경로라는 걸 다큐멘터리로 본 적 있음그래서 귀찮아서 마스크 안 씀감기 걸리면 그것도 귀찮으니까 손을 자주 씻음어차피 밖에 잘 안 나가서 노출 덜 됨건-강모두 인팁하세요 ^-^        "
"97",152,"난 계속 성격유형 바뀌었다고 생각했는데 뚜렸했네","내가 초6때 담임 별로 안 좋아했대. 그건 어렴풋이 기억나는데 이유는 모르고 있었거든엄마랑 이야기하다가 니 일기보면 이유나온다고쌤이 반 분위기 흐리는 애들 제대로 못 잡고 통솔 못해서 실망스럽다고 적혀있대ㅋㅋㅋㅋ그거 듣고 놀람나 엔티제a인데 성인되고 나서야 성향을 찾았다고 생각했거든 뼈 엔티제였구나 싶음"
"98",153,"피난왔읍니다","본진 터지고 앞마당까지 날아가서 섬멀티 하러옴 "
"99",154,"흑흑 이런반응 처음이야","잇티제갤은 조회수 10넘으면 ㅅㅌㅊ인데 무려 댓글이 달렸서 "
"100",155,"아니 욕좀해줘 밖에 나가라고",""
"101",156,"와우 잠못자서 졸피뎀 한알먹었더니","아침이네 "
"102",157,"인생 리세마라 하고싶다","하지만 그러기에는 현질을 많이했어 "
"103",158,"초등학교 선생님 하니까 생각난 인팁썰","         내가 초등학교 6학년 때였어6학년이면 선생 제외 초등학교에선 zizon이니까눈에 뵈는게 별로 없을 때였지 (맞자나?)나는 꽤 시골인 곳에서 자랐고또래 애들이랑 뛰어노는 거에 미쳐있었어뜨거워도 축구하고 눈이 와도 축구하고 비가 와도 축구했었어(나만 그런 거 아니라 같이 하는 애들 있었음!!)아무튼 그래서 가끔 체육시간에자율체육시간 같은 걸 주자나?운동장 안에서 뭘 해도 괜찮은 개꿀 체육시간그게 초등학생이었던 내겐 엄청나게 소중했단 말야그리고 전체 3개반 전부가 같이 수업하는무려 합동자율체육시간이란 것도 있었단 말임!!그럴 땐 보통 남자애들은 반대항 축구 같은 걸 했으니까 나 같은 애들은 손꼽아 기다리고 기다리는 그런 체육시간이었어보통은 좌우향좌 우향우 뒤로돌앗 이따위 지루한 합동체육시간을 갖는데그 날은 ""다음 주엔 합동자율체육시간 줄 테니 열심히 해"" 라고 우리반 담임한테 약속을 받은 상태였거든딱 그 체육시간 돼 가지고 난 축구화 끈 먼저 동여매놓고 잔뜩 기대하고 있었지그런데 갑자기 우리반 담임이(3개반 중 유일 남교사라 합체시간에 교육함)운동장 집합에 늦는 애들이 있다고 투덜투덜 입을 터는 거야근데 집합시간에 조금씩 늦는 애들이 있는 건 늘상 있는 일이었거든그냥 꼬투리 잡은 것 뿐이었어, 그러면서 말하길""집합시간 제대로 안 지킨 관계로 오늘은 질서교육 실시한다.""??어이어이 자네 절대로 미친거 아니냐고 ㅋㅋㅋㅋ 에이 고건 아니지ㅋㅋㅋ애들 막 울상짓고 한숨쉬고 웅성거리는데나는 생각지도 못한 일에 충격적이고 화가나서 아무말도 안 나오고 표정이 잔뜩 찌그러져 있었어담임이 애들 휘어잡는답시고 열심히 호통치면서 질서교육하는데난 도통 뭐 들리지도 않고 하는 둥 마는 둥 조회대에 서 있는 저새끼는 사람인가 금수인가 계산하고 있는데그게 티가 났던지 내 이름을 딱 부르면서 꾸짖더라""야, 인티이이입! 너 하기 싫으면 교실로 들어가!""그 말 듣고서 나는 약 100명의 또래 초딩들과3명의 교사가 조용히 지켜보는 가운데 자박 자박 발소리를 내면서운동장을 가로질러 교실로 들어가버렸어아무도 없는 어두운 교실은 조용하고 낯설었고운동장에서 확성기로 질서교육하는 소리가 들리더라지랄맞은 인생의 굴곡을 곱씹으면서 바닥에 누워 한 숨 잤어많은 인팁들이 뭔가 선을 넘는다 싶으면꽤 별난 행동을 보여주는 거 같아이렇게 보면 나도 참 내츄럴 본 인팁이엇긔        "
"104",159,"난 내가 임용 준비하면서도 ","어렸을때부터 애들 제대로 통제 못하고 휩쓸리는 쌤=무능력이렇게 무의식적으로 생각했어담임 역할은 반 분위기 흐리지 않게 기쎈 애들 미리미리 꺾어서 순화 시켜야 한다고 생각했던 것 같아지금도 그런 생각이 조금 남아있고 그것 때문에 잘 해내지 못할까봐 스트레스도 받음돌이켜보니까 쌤도 사람인데 엄격한 학생이었군 싶다..쌤한테 한 번도 티는 내지 않았지만 어쩌면 쌤 입장에서 나같은 애를 꿰뚫어 보았을 수도 있고쌤은 전지전능하지 않은데 말이야ㅋㅋ..."
"105",160,"나도 인팁이 만난 고등학교선생썰","고등학교쌤이 평소에 아파도 학교오라는 말씀을 자주하셨어. 진짜 귀에서 피나도 학교온 애가 있다고 너네도 쟤를 본받아서 꼭 학교나오라고하고.근데, 아프면 병원을가는게 우선이잖아그래서 내가 저 말씹고 3번정도 병원에 들렸다가 학교가서, 아무도 못보는 테라스로 끌려가서 맞을뻔하기도 하고.이후에 선생님이 하는 방식이 나랑 안 맞는 거 같아서 내 방식대로 하다가 혼난 적도 있는데.인팁이라 그런지, 납득이 안되거나 비효율적이라고 생각되면 무시하고 내방식대로 하는 것 같아"
"106",161,"estp의 나라 러시아 근황","창문깨고 탈주함 "
"107",162,"코드 이거 뭐임??","나 봇 아닌데 못 알아 보게 생겼음"
"108",163,"개어이없는게 어제 술마시고","내 아이피를 차단검ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어쩐지 게시글 덧글 쓰는데 내 덧글 게시글이 반투명하게 나오더라"
"109",164,"자리비운다고","코드걸었나봐 개웃겨 ㅋㅋㅋㅋㅋ주딱 진짜 너무 근엄해"
"110",165,"엠갤 열등감 폭발함","너무 역해서 더는 못해~ "
"111",166,"코드 없애줘","나는 편하고 대신 주딱이 고생했으면 좋겠어 "
"112",167,"출근길인데 바람 너무 세다","난 연약해서 날아가버릴지도 몰라 "
"113",168,"엔프피갤이 존나 임시 대피소인것도 뭔가 어울린다 ","현실의 잉여 난세의 해결사 ㅋㅋㅋ"
"114",169,"오늘 눈 예쁘다","예쁜 쓰레기ㅠ아휴 춥고 바람불고 미끄러워"
"115",170,"민중혁명은 T가 주도일때 가능한건가 ","뭔가 역사적으론 F의 나라들은 스트레스를 종교로 푸는것 같고 T의 나라들이 시위와 혁명을 하는 것 같음 ISTJ인 헬조선이 역성혁명의 나라인건 NT보다는 ST의 아젠다가 보편적인 사람들한테 먹혀서 응집력이 커거 그럴수도NT는 일단 방향들이 서로 다르니 "
"116",171,"F 가 종교임?","나 완전 무신론자인데 귀신조차 안믿음 생명이라는 것 자체를 안믿음 그냥 화학 메커니즘의 일환이라고 생각하는데 "
"117",172,"ENFP들아 주로 듣는 음악장르가 뭐임?","난 랩 댄스 알엔비 "
"118",173,"가장 빈틈없는 결과물을 내는 유형은 무슨 유형 같아?","ㅇ?"
"119",175,"나는 진짜 사회적 병리는 다 학교에서 생긴거라고 봐","그러니까 교육20세기 학교의 공장노동자 육성을 위한 기초교육을 바탕으로영국-독일쪽에서 시행되고 이게 제국주의시대때 일본으로,일본에서 강점기때 한국으로 넘어온게 아직까지 큰 변화 없이 지속된 게 현주소.한국의 교육은 ""~다"" 라는 방식의 교육에서 나아가질 못하고 있음교과서만 봐도 ""~는 왜일까? ~이기 때문이다."" 로 끝나버림그런걸 보고 무언가 배운다는 생각이 들 리가 없음무언가 집어넣는다는게 차라리 맞겠지책읽고 스스로 생각하는 교육방식으로 개선할 때 비로소모든것에 대한 원인이 궁금해지고그러면서다양성과 자아실현을 위한 의미있는 창의성도덕에 있어서 실천의 중요성정의와 법에 대한 존경심나라가 돌아가는 원리 등에 대해서 이해할 수 있음그딴거없이 무슨 '21세기 차세대 창의 미래인재 지향 교육'같은 높으신 노친네들이 듣기 좋아하는 소리 해주면 돈 땡겨지니까 공무원들 암것도 안하고..내가 교육부장관이나 대통령같은게 된다는 상상을 해보면 현실적인 문제에 많이 막히더라도늘 교육 방향으로 제시하고 싶음"
"120",176,"나도 반 문화 자체는 없애는게 맞는거 같은데","그럼 그런 책임을 대체할 어떤가를 만들어야 한다고 생각함 아니면 초등학교 3년간은 반을 통해 규제하다가 4 5 6 학년 올라갈수록 반을 희미하게하고 자기가 원하는 교육을 받게해서 중학교 고등학교에서 자기 꿈을 명확히 할 수 있는게 맞다고봄 대학교가 취업의 관문이 되어버린 거 자체가 이미 망해버린 교육이라고 생각함 "
"121",177,"학교의 문제점중 입시위주 교육은 고졸을 하찮게 여기는 자세에서 생긴거","같지않냐 "
"122",178,"나도 고등학교때 까지는 뭔가","두루뭉실하게 세상을 바꾸겠다 세상에 획을 긋겠다 이런 정치인 비스무리한 꿈도 있었는데 언제가부터 그냥 내 행복과 편함만 추구하게됐음 그래도 한번씩 정의감이 막 요동치기는 함 근데 나도 결국 완벽한 인간이 아니라고 생각해서 정의를 못본척 하고 생각하지 않으려는게 많아져ㅆ음 "
"123",179,"얘들아 나 심심해",""
"124",180,"오늘 한거","누워서 유튜브보기 우쿨렐레치기 동생 졸업사진집보기 누워있기 디씨하기 "
"125",181,"얘들아 나 전자담배액상도 다떨어졌어","이거 주문하면 중국에서 오는데 무서워서 못시키겠어 "
"126",182,"요즘 부쩍 성취도도 낮고 무기력해지고 불건강해져서","갤 끊기부터 시작하려고ㅋㅋ시간 낭비 심해지고 > 시간에 쫒겨서 계획실패> 무기력 굴레에서 못 빠져나오는 것 같아이러다가 올해 임용 진짜 망할 것 같은 느낌이 들더라.지고는 못 사는 성격이라 동기들 붙는데 나만 떨어지면 눈물 날 것 같아그러니 제가 다시 들어오면 매섭게 쫒아내어 주세요모두 잘 사시오..ㅠ"
"127",184,"거친 일을 하게 되더라도","손을 막 쓰는 일은 아니었음 좋겠어공부하던 거 접으면무슨 일을 하게 될까 또 실패야"
"128",185,"난 불건강은 아니고 소심해졌어 요즘","조바심이나 "
"129",186,"이참에 담배 끊을까","전담이라 엄청 해악은 아니긴한데 그냥 의존적이게 되는 거 같기도 하고? 아니ㄴ거같기도하고? "
"130",187,"우리나라는 이상주의자가 활동하기 좋은 환경일까","ㅈㄱㄴ "
"131",188,"방금 간만에 게임했는데 게임도 재미없네","큰일이다 노잼증후군이 발병하고있어 "
"132",189,"갤기장) 인프제갤에 썻던글 가져왓슴 사람은 은과 비슷하다","내 은목걸이를 보다 이렇게 생각해봄<U+00A0>"
"133",190,"인프제가 쓴 글을 인팁이 쓴다면","담임은 출결 관리 정도만 해주고 대학처럼 다닌다쳐도  "
"134",191,"너네 성인애착유형 테스트 알아?","         이거 안정형 나오는 애들 부럽다ㅋㅋㅋㅋㅋENFP 친구들 안정형 나올듯         "
"135",192,"조르 부럽다 ㅜㅜ ","관종인 엔팁 여고생쟝은 관심 많이 받는 조르가 부러워요 데헷☆ "
"136",193,"반말 찍찍하는 개저 개줌들 진짜 싫다","딴놈이 지 자식한테 그러면 화낼분들이ㅡㅡ "
"137",195,"나 안정아님",""
"138",196,"얘들아 엠비티아이갤 조용해졌어 죠르도없어짐","다시활동하자 "
"139",197,"애착유형검사","나 안정형 처음봐"
"140",198,"자기부정 타인부정은 뭐야 도대체",""
"141",199,"애착유형검사 해봤어","두려운 회피 유형 "
"142",200,"뻘소린데 난 노무현 문재인 극혐하거든?? ","그건 돈없어 로스쿨 갈수 없었고 유사직역 ##사로 살아야 하는 나로선 당연히 가질수밖에 없는 개인적 반감임 (사시 보고싶은데 못본 케이스) 내 평생 친문 친노를 찍는 일은 없음 근데 난 정치성향은 이런데도 일베충들이 노무현 사진갖고 똥뿌릴 때는 그에 대한 역겨움을 강하게 느낌 존나 보기 싫음 그냥 이건 사람이면 당연히 그런건가 "
"143",203,"애착유형검사 해뱟어","문제 외우겠다 시바거 "
"144",204,"애착유형테스트 해왔어","이거 안정형있긴 하니"
